,z_gt,x_camera,y_camera,z_camera,ID
0,6026,327.9247741699219,-537.8475952148438,3045.38232421875,badge
1,5966,287.05133056640625,-888.256103515625,3030.14990234375,badge
2,5986,500.8125915527344,-854.4183349609375,2929.09228515625,badge
3,6066,538.9505615234375,-903.9824829101562,2953.35205078125,badge
4,6091,558.0039672851562,-862.7490234375,2987.115478515625,badge
5,6243,542.6046752929688,-1059.624755859375,2997.00244140625,badge
6,6303,514.157958984375,-998.3185424804688,3007.14501953125,badge
7,6280,565.0554809570312,-998.537353515625,2956.55615234375,badge
8,6241,618.6361083984375,-988.9988403320312,2928.3134765625,badge
9,6172,701.6112060546875,-969.7615966796875,2871.354248046875,badge
10,6163,796.5513305664062,-939.6998291015625,2770.54345703125,badge
11,6068,652.250732421875,-901.18359375,2750.30908203125,badge
12,6002,694.7272338867188,-891.9263916015625,2746.17138671875,badge
13,5880,533.6648559570312,-924.0584716796875,2771.4482421875,badge
14,5813,640.1830444335938,-903.927490234375,2699.423828125,badge
15,5721,795.0753173828125,-805.912841796875,2584.3671875,badge
16,5623,693.5159912109375,-879.5076293945312,2539.22607421875,badge
17,5532,780.7698364257812,-822.892822265625,2457.427734375,badge
18,5422,588.1600341796875,-827.5673217773438,2450.3330078125,badge
19,5327,657.1986083984375,-766.5198974609375,2458.043701171875,badge
20,5203,568.8189086914062,-767.6184692382812,2427.963623046875,badge
21,5089,547.0848999023438,-695.1713256835938,2455.837158203125,badge
22,4913,660.2125854492188,-629.7420654296875,2331.330078125,badge
23,4726,745.6153564453125,-660.2542114257812,2274.682861328125,badge
24,4582,669.2525024414062,-598.481201171875,2227.46435546875,badge
25,4445,598.9409790039062,-611.5576782226562,2240.1494140625,badge
26,4335,706.96435546875,-526.0189208984375,2128.740234375,badge
27,4231,489.4411926269531,-544.9898681640625,2155.32080078125,badge
28,4088,510.6676025390625,-534.7481689453125,2114.81689453125,badge
29,3956,486.5248718261719,-515.4364013671875,2026.9110107421875,badge
30,3769,484.0760498046875,-486.65325927734375,1958.0322265625,badge
31,3584,565.0598754882812,-470.5945739746094,1819.6907958984375,badge
32,3429,547.2631225585938,-456.59796142578125,1699.3944091796875,badge
33,3265,253.03915405273438,-308.2541198730469,1835.0740966796875,badge
34,3159,61.39305114746094,-273.1587219238281,2046.8663330078125,badge
35,3112,115.41188049316406,-161.5052947998047,2013.2020263671875,badge
36,3128,52.26420211791992,-215.62359619140625,1927.3995361328125,badge
37,3130,123.76822662353516,-71.09963989257812,1918.2733154296875,badge
38,3099,81.69156646728516,-123.83619689941406,1840.73291015625,badge
39,3047,130.46502685546875,-121.87367248535156,1935.74365234375,badge
40,3010,179.65109252929688,-122.02330017089844,1813.7855224609375,badge
41,2970,203.3035430908203,-35.04405212402344,1769.81982421875,badge
42,2918,220.35919189453125,-80.59337615966797,1763.680419921875,badge
43,2872,253.6008758544922,10.652627944946289,1747.9644775390625,badge
44,2820,352.86285400390625,58.23712921142578,1670.2760009765625,badge
45,2756,327.8885803222656,0.5498749017715454,1618.1761474609375,badge
46,2691,330.29052734375,34.504032135009766,1574.1494140625,badge
47,2618,343.50115966796875,38.23506546020508,1541.9598388671875,badge
48,2546,247.7418975830078,-41.19294738769531,1526.0020751953125,badge
49,2475,,,,badge
50,2384,287.3703918457031,4.530310153961182,1408.2152099609375,badge
51,2299,272.2703857421875,-37.061058044433594,1372.935302734375,badge
52,2256,238.61297607421875,-46.53592300415039,1361.2110595703125,badge
53,2208,261.070068359375,-5.234311103820801,1316.457275390625,badge
54,2177,355.65948486328125,2.353069543838501,1323.1126708984375,badge
55,2150,292.652587890625,-3.3334360122680664,1313.7030029296875,badge
56,2123,264.95831298828125,60.79583740234375,1271.4969482421875,badge
57,2064,301.80352783203125,41.833683013916016,1199.815185546875,badge
58,1977,289.6110534667969,47.87775802612305,1138.3236083984375,badge
59,1891,289.9442443847656,42.721282958984375,1090.3115234375,badge
60,1797,250.2851104736328,29.13347053527832,1000.7279663085938,badge
61,1693,257.6753845214844,33.60296630859375,963.7533569335938,badge
62,1602,267.3260803222656,33.906986236572266,898.3406982421875,badge
63,1498,204.34326171875,33.15801239013672,846.242431640625,badge
64,1390,278.5234680175781,28.90026092529297,765.6912231445312,badge
65,1305,301.6205139160156,26.74803924560547,708.669677734375,badge
